Post Index,followers,upload time,Like Count,Comment Count,is Photo,is Video,hashtag,Pic Description,days_diff,have_error,is_empty
19,38,2024-11-13 03:02:52,5,0,0,1,"mamamo ,Hwasa ,wish ,reels ,kpop ,chaeunwoo ,straykids ,Mamamu ,Btsarms ,Blackpink ,jimin ,arianagrande ,Dose ,nickiminaj ,outfitinspo ,hair ,makeup ,streetstyle ,jungkook ,twice ,newjeans ,jisoo ,moonbyul ,jenniekim ,btsv ,Hidle ,itzy'",,11.0,False,False
20,13,2024-11-17 05:33:34,4,0,0,1,"itzy ,In place ,for the ,prognosis ,Lujin ,Ryujin ,lia ,Lia ,chaeryeong ,Chae -ryeong ,yuna ,Yuna ,kpop'",,7.0,False,False
21,6,2024-10-29 15:16:02,3,0,0,1,"neverland ,gidle ,minnie ,Hydletted ,Minni ,Nichaytarak ,Mini ,Nig ,Yuqi ,Change the ID ,Song Yuqi ,Yuqi ,miyeon ,gitlemiyeon ,Unparressing ,Wei Juan ,so soeon ,gidlesoyeon ,Soyon ,Niche ,shuhua ,Gidleshuhuhua ,Shoe ,Ye Shuhua ,Mimin ,Minmi '",,26.0,True,False
22,2,2024-10-28 10:32:17,541,0,1,0,no hashtage,招牌、電池和文字的圖像.,27.0,False,True
23,5,2024-10-28 12:37:52,236,0,1,0,"Dreamcatcher ,Jury ,Sua ,preview ,Handong ,Yoo Hyun ,Dami ,Gahyun ,Dreamcatcher ,jiu ,your ,Siyam ,Handong ,yoohyeon ,volume ,Gahyun ,kpop ,gg ,girlgroup ,fyp ,dream catcher ,Jiyu ,Super ,Shiyoung ,Handon ,Han Dong ,Yoohyun ,Stagger ,Gahyun '",1 人、毛髮、牛角扣大衣、口罩、連帽風衣和高領上衣的自拍照.,27.0,False,False
24,209,2024-11-14 13:46:32,711,0,1,0,no hashtage,1 人和毛髮的圖像.,10.0,False,True
25,11,2024-11-13 13:27:46,110,0,0,1,"reels ,lol ,Foreau ,explorepage ,kdramaedits ,fyp ,kdramacouple ,love ,Newdrama ,netflix ,trending ,mrplankton ,trendingnow ,reelsinstagram ,instadaily ,instareels ,Fypage '",,11.0,False,False
26,4,2024-10-30 13:57:04,652,0,1,0,wheeverse',3 個人、牛角扣大衣、連帽風衣、貝雷帽、街道、東京鐵塔和文字的圖像.,25.0,False,False
27,7,2024-11-16 14:11:36,92,0,1,0,"1116 ,Family convenience store ,Familymart ,Family ,Spicy Jack Cheese Little Tusi ,Small toast ,Toast ,SpicyJackCheeseToast ,toast ,popdaily ,popyummy ,Jyun_ Convenience Store Food Notes'",蛋黃、法式長棍麵包、三明治和文字的圖像.,8.0,True,False
28,145,2024-11-04 16:21:22,4,0,1,0,no hashtage,9 個人、鋼琴、小提琴、音樂會和文字的圖像.,20.0,False,True
29,3,2024-10-27 01:04:11,564,0,1,0,"Solar ,Jin Rongxian ,mamamoo ,Yongseon Kim ,cimyongsun",2 個人、迷你裙和洋裝的圖像.,28.0,True,False
30,49,2024-10-30 14:31:43,80,0,0,1,"funny ,Funny movie ,Funny video ,Laughed ,interesting",,25.0,True,False
31,11,2024-10-21 06:59:15,99,0,1,0,"Mizuno ,Mizunok ,REACHBEYOND ,Mizuno ,Mizunosports ,Seol In -ah '",1 人、牛角扣大衣、羽絨外套、上衣、連帽風衣、飛行夾克和文字的圖像.,34.0,False,False
32,12,2024-10-25 18:23:27,1,0,1,0,"vtype ,vtuber ,Taiwan V'",小貓熊和文字的塗鴉.,30.0,True,False
33,10,2024-11-18 14:05:04,2,0,0,1,"Aluba ,MSN ,Tears of the Time ''",,6.0,True,False
34,79,2024-11-18 19:55:02,715,0,1,0,1',"海報、雜誌和顯示的文字是「 SONG billboard GLOBAIL EXCLUDING UNITED STATES 1 APT. ARTIST 2 Die With A Smile ROSÉ & Bruno Mars 3 Birds Of A Feather Lady Gaga & Bruno Mars 4 Tu TuBoda Billie Eilish 5 That's That'sSoTrue So True Oscar Maydon & Fuerza Regida 6 Whiplash Gracie Abrams aespa 7 Espresso 8 SiAntesTe Si Antes Te Hubiera Conocido Sabrina Carpenter 9 Beautiful Things KarolG G 10 Taste Benson Boone Sabrina Carpenter CHART DATED NOVEMBER 23, 2024 」的圖像.",6.0,False,False
35,112,2024-11-13 15:33:42,599,0,0,1,no hashtage,,11.0,False,True
36,953,2024-11-14 15:37:15,79,0,1,0,no hashtage,1 人、禮服、洋裝和文字的圖像.,10.0,False,True
37,963,2024-11-11 11:20:00,0,0,1,0,"mamamoosolar ,mamamoofanart'",錢和文字的普普藝術品.,13.0,False,False
38,25,2024-10-19 14:07:49,215,0,0,1,"HamsterLife ,TinyShoes ,AdorablePets ,CutestEver'",,36.0,True,False
39,38,2024-11-13 03:02:52,5,0,0,1,"mamamoo ,Hwasa ,wish ,reels ,kpop ,chaeunwoo ,straykids ,Mamamu ,Btsarms ,Blackpink ,jimin ,arianagrande ,Dose ,Nickiminaj ,outfitinspo ,hair ,makeup ,streetstyle ,jungkook ,twice ,newjeans ,jisoo ,moonbyul ,jenniekim ,btsv ,Hidle ,itzy'",,11.0,False,False
40,13,2024-11-17 05:33:34,4,0,0,1,"itzy ,In place ,for the ,prognosis ,Lujin ,Ryujin ,lia ,Lia ,chaeryeong ,Chae -ryeong ,yuna ,kpop'",,7.0,True,False
41,6,2024-10-29 15:16:02,3,0,0,1,"neverland ,Hidle ,Girls ,minnie ,Hydletted ,Minni ,Nichaytarak ,Mini ,Yuqi ,Change the ID ,rainy season ,Yuqi ,miyeon ,gidlemiyeon ,Wei Juan ,soyeon ,gidlesoyeon ,Soyon ,Niche ,shuhua ,gidleshuhua ,Shoe",,26.0,True,False
42,2,2024-10-28 10:32:17,541,0,1,0,no hashtage,招牌、電池和文字的圖像.,27.0,False,True
43,5,2024-10-28 12:37:52,236,0,1,0,"Dreamcatcher ,Jury ,Dami ,Gahyun ,Dreamcatcher ,jiu ,Siyam ,Handong ,yoohyeon ,fyp ,Jiyu ,Shiyoung",1 人、毛髮、牛角扣大衣、口罩、連帽風衣和高領上衣的自拍照.,27.0,True,False
44,209,2024-11-14 13:46:32,711,0,1,0,no hashtage,1 人和毛髮的圖像.,10.0,False,True
45,11,2024-11-13 13:27:46,110,0,0,1,no hashtage,,11.0,True,True
46,4,2024-10-30 13:57:04,652,0,1,0,no hashtage,3 個人、牛角扣大衣、連帽風衣、貝雷帽、街道、東京鐵塔和文字的圖像.,25.0,True,True
47,7,2024-11-16 14:11:36,92,0,1,0,no hashtage,蛋黃、法式長棍麵包、三明治和文字的圖像.,8.0,True,True
48,145,2024-11-04 16:21:22,4,0,1,0,no hashtage,9 個人、鋼琴、小提琴、音樂會和文字的圖像.,20.0,False,True
49,3,2024-10-27 01:04:11,564,0,1,0,no hashtage,2 個人、迷你裙和洋裝的圖像.,28.0,True,True
50,49,2024-10-30 14:31:43,80,0,0,1,no hashtage,,25.0,True,True
51,11,2024-10-21 06:59:15,99,0,1,0,no hashtage,1 人、牛角扣大衣、羽絨外套、上衣、連帽風衣、飛行夾克和文字的圖像.,34.0,True,True
52,12,2024-10-25 18:23:27,1,0,1,0,no hashtage,小貓熊和文字的塗鴉.,30.0,True,True
53,10,2024-11-18 14:05:04,2,0,0,1,no hashtage,,6.0,True,True
54,79,2024-11-18 19:55:02,715,0,1,0,no hashtage,"海報、雜誌和顯示的文字是「 SONG billboard GLOBAIL EXCLUDING UNITED STATES 1 APT. ARTIST 2 Die With A Smile ROSÉ & Bruno Mars 3 Birds Of A Feather Lady Gaga & Bruno Mars 4 Tu TuBoda Billie Eilish 5 That's That'sSoTrue So True Oscar Maydon & Fuerza Regida 6 Whiplash Gracie Abrams aespa 7 Espresso 8 SiAntesTe Si Antes Te Hubiera Conocido Sabrina Carpenter 9 Beautiful Things KarolG G 10 Taste Benson Boone Sabrina Carpenter CHART DATED NOVEMBER 23, 2024 」的圖像.",6.0,True,True
55,112,2024-11-13 15:33:42,599,0,0,1,no hashtage,,11.0,False,True
56,953,2024-11-14 15:37:15,79,0,1,0,no hashtage,1 人、禮服、洋裝和文字的圖像.,10.0,False,True
57,963,2024-11-11 11:20:00,0,0,1,0,mamamoosolar,錢和文字的普普藝術品.,13.0,True,False
58,25,2024-10-19 14:07:49,215,0,0,1,"HamsterLife ,TinyShoes ,AdorablePets ,ViralReel",,36.0,True,False
59,38,2024-11-13 03:02:52,5,0,0,1,"mamamo ,reels ,straykids ,Mamamu ,Btsarms ,Blackpink ,jimin ,arianagrande ,Dose ,hair ,makeup ,jungkook ,twice ,newjeans ,jisoo ,jenniekim ,btsv ,Hidle ,itzy'",,11.0,True,False
60,13,2024-11-17 05:33:34,4,0,0,1,"itzy ,prognosis ,ryujin ,Ryujin ,lia ,Lia ,chaeryeong ,yuna ,Yuna ,kpop'",,7.0,True,False
61,6,2024-10-29 15:16:02,3,0,0,1,"neverland ,Hidle ,Girls ,minnie ,Hydletted ,Mini ,Nig ,Yuqi ,Change the ID ,rainy season ,Song Yuqi ,Yuqi ,miyeon ,gitlemiyeon ,Unparressing ,Wei Juan ,so soeon ,gidlesoyeon ,Soyon ,Niche ,shuhua ,Gidleshuhuhua ,Shoe ,Ye Shuhua ,Shuhua ,Mimin ,Minmi '",,26.0,True,False
62,2,2024-10-28 10:32:17,541,0,1,0,no hashtage,招牌、電池和文字的圖像.,27.0,False,True
63,5,2024-10-28 12:37:52,236,0,1,0,"Dreamcatcher ,Jury ,Sua ,preview ,Handong ,Yoo Hyun ,Dami ,Gahyun ,Dreamcatcher ,jiu ,your ,Siyam ,Handong ,yoohyeon ,volume ,Gahyun ,kpop ,gg ,girlgroup ,fyp ,dream catcher ,Jiyu ,Super ,Shiyoung ,Handon ,Han Dong ,Yoohyun ,Stagger ,Gahyun '",1 人、毛髮、牛角扣大衣、口罩、連帽風衣和高領上衣的自拍照.,27.0,False,False
64,209,2024-11-14 13:46:32,711,0,1,0,no hashtage,1 人和毛髮的圖像.,10.0,False,True
65,11,2024-11-13 13:27:46,110,0,0,1,"reels ,lol ,Foreau ,explorepage ,kdramaedits ,fyp ,kdramacouple ,love ,Newdrama ,netflix ,trending ,mrplankton ,trendingnow ,reelsinstagram ,instadaily ,instareels ,Fypage '",,11.0,False,False
66,4,2024-10-30 13:57:04,652,0,1,0,wheeverse',3 個人、牛角扣大衣、連帽風衣、貝雷帽、街道、東京鐵塔和文字的圖像.,25.0,False,False
67,7,2024-11-16 14:11:36,92,0,1,0,"1116 ,Family convenience store ,Familymart ,Family ,Spicy Jack Cheese Little Tusi ,Small toast ,Toast ,Toast ,SpicyJackCheeseToast ,toast ,pop ,popyummy ,Jyun_ Convenience Store Food Notes'",蛋黃、法式長棍麵包、三明治和文字的圖像.,8.0,False,False
68,145,2024-11-04 16:21:22,4,0,1,0,no hashtage,9 個人、鋼琴、小提琴、音樂會和文字的圖像.,20.0,False,True
69,3,2024-10-27 01:04:11,564,0,1,0,"Mamamu ,Solar ,Jin Rongxian ,Pile ,mamamo ,Yongseon Kim ,cimyongsun",2 個人、迷你裙和洋裝的圖像.,28.0,False,False
70,49,2024-10-30 14:31:43,80,0,0,1,"funny ,Funny movie ,Funny video ,Laughed ,interesting ,family'",,25.0,False,False
71,11,2024-10-21 06:59:15,99,0,1,0,"Mizuno ,Mizunok ,REACHBEYOND ,Mizuno ,Mizunosports ,Seol In -ah '",1 人、牛角扣大衣、羽絨外套、上衣、連帽風衣、飛行夾克和文字的圖像.,34.0,False,False
72,12,2024-10-25 18:23:27,1,0,1,0,"Guo Xuexue ,vtype ,vtuber ,Taiwan V'",小貓熊和文字的塗鴉.,30.0,False,False
73,10,2024-11-18 14:05:04,2,0,0,1,"Podcast ,Aluba ,MSN ,Tears of the Time ''",,6.0,False,False
74,79,2024-11-18 19:55:02,715,0,1,0,1',"海報、雜誌和顯示的文字是「 SONG billboard GLOBAIL EXCLUDING UNITED STATES 1 APT. ARTIST 2 Die With A Smile ROSÉ & Bruno Mars 3 Birds Of A Feather Lady Gaga & Bruno Mars 4 Tu TuBoda Billie Eilish 5 That's That'sSoTrue So True Oscar Maydon & Fuerza Regida 6 Whiplash Gracie Abrams aespa 7 Espresso 8 SiAntesTe Si Antes Te Hubiera Conocido Sabrina Carpenter 9 Beautiful Things KarolG G 10 Taste Benson Boone Sabrina Carpenter CHART DATED NOVEMBER 23, 2024 」的圖像.",6.0,False,False
75,112,2024-11-13 15:33:42,599,0,0,1,no hashtage,,11.0,False,True
76,953,2024-11-14 15:37:15,79,0,1,0,no hashtage,1 人、禮服、洋裝和文字的圖像.,10.0,False,True
77,963,2024-11-11 11:20:00,0,0,1,0,"mamamoosolar ,mamamoofanart'",錢和文字的普普藝術品.,13.0,False,False
78,25,2024-10-19 14:07:49,215,0,0,1,"HamsterLife ,TinyShoes ,AdorablePets ,ViralReel ,CutestEver'",,36.0,False,False
79,38,2024-11-13 03:02:52,5,0,0,1,"mamamo ,Hwasa ,wish ,reels ,kpop ,chaeunwoo ,straykids ,Mamamu ,Btsarms ,Blackpink ,jimin ,arianagrande ,Dose ,Nickiminaj ,outfitinspo ,hair ,makeup ,streetstyle ,jungkook ,twice ,newjeans ,Jisoo ,moonbyul ,jenniekim ,btsv ,Hidle ,itzy'",,11.0,False,False
80,13,2024-11-17 05:33:34,4,0,0,1,"itzy ,In place ,for the ,prognosis ,Lujin ,Ryujin ,lia ,Lia ,chaeryeong ,Chae -ryeong ,yuna ,Yuna ,kpop'",,7.0,False,False
81,6,2024-10-29 15:16:02,3,0,0,1,"neverland ,Hidle ,Girls ,minnie ,Hydletted ,Minni ,Nichaytarak ,Mini ,Nig ,Yuqi ,Change the ID ,rainy season ,Song Yuqi ,Yuqi ,miyeon ,gitlemiyeon ,Unparressing ,Wei Juan ,so soeon ,gidlesoyeon ,Soyon ,Niche ,shuhua ,Gidleshuhuhua ,Shoe ,Ye Shuhua ,Shuhua ,Mimin ,Minmi '",,26.0,False,False
82,2,2024-10-28 10:32:17,541,0,1,0,no hashtage,招牌、電池和文字的圖像.,27.0,False,True
83,5,2024-10-28 12:37:52,236,0,1,0,"Dreamcatcher ,Jury ,Sua ,preview ,Handong ,Yoo Hyun ,Dami ,Gahyun ,Dreamcatcher ,jiu ,your ,Siyam ,Handong ,yoohyeon ,volume ,Gahyun ,kpop ,gg ,girlgroup ,fyp ,dream catcher ,Jiyu ,Super ,Shiyoung ,Handon ,Han Dong ,Yoohyun ,Stagger ,Gahyun '",1 人、毛髮、牛角扣大衣、口罩、連帽風衣和高領上衣的自拍照.,27.0,False,False
84,209,2024-11-14 13:46:32,711,0,1,0,no hashtage,1 人和毛髮的圖像.,10.0,False,True
85,11,2024-11-13 13:27:46,110,0,0,1,"reels ,lol ,Foreau ,explorepage ,kdramaedits ,fyp ,kdramacouple ,love ,Newdrama ,netflix ,trending ,mrplankton ,trendingnow ,reelsinstagram ,instadaily ,instareels ,Fypage '",,11.0,False,False
86,4,2024-10-30 13:57:04,652,0,1,0,wheeverse',3 個人、牛角扣大衣、連帽風衣、貝雷帽、街道、東京鐵塔和文字的圖像.,25.0,False,False
87,7,2024-11-16 14:11:36,92,0,1,0,"1116 ,Family convenience store ,Familymart ,Family ,Spicy Jack Cheese Little Tusi ,Small toast ,Toast ,Toast ,SpicyJackCheeseToast ,toast ,pop ,popyummy ,Jyun_ Convenience Store Food Notes'",蛋黃、法式長棍麵包、三明治和文字的圖像.,8.0,False,False
88,145,2024-11-04 16:21:22,4,0,1,0,no hashtage,9 個人、鋼琴、小提琴、音樂會和文字的圖像.,20.0,False,True
89,3,2024-10-27 01:04:11,564,0,1,0,"Mamamu ,Solar ,Jin Rongxian ,Pile ,mamamo ,Yongseon Kim ,cimyongsun",2 個人、迷你裙和洋裝的圖像.,28.0,False,False
90,49,2024-10-30 14:31:43,80,0,0,1,"funny ,Funny movie ,Funny video ,Laughed ,interesting ,family'",,25.0,False,False
91,11,2024-10-21 06:59:15,99,0,1,0,"Mizuno ,Mizunok ,REACHBEYOND ,Mizuno ,Mizunosports ,Seol In -ah '",1 人、牛角扣大衣、羽絨外套、上衣、連帽風衣、飛行夾克和文字的圖像.,34.0,False,False
92,12,2024-10-25 18:23:27,1,0,1,0,"Guo Xuexue ,vtype ,vtuber ,Taiwan V'",小貓熊和文字的塗鴉.,30.0,False,False
93,10,2024-11-18 14:05:04,2,0,0,1,"Podcast ,Aluba ,MSN ,Tears of the Time ''",,6.0,False,False
94,79,2024-11-18 19:55:02,715,0,1,0,1',"海報、雜誌和顯示的文字是「 SONG billboard GLOBAIL EXCLUDING UNITED STATES 1 APT. ARTIST 2 Die With A Smile ROSÉ & Bruno Mars 3 Birds Of A Feather Lady Gaga & Bruno Mars 4 Tu TuBoda Billie Eilish 5 That's That'sSoTrue So True Oscar Maydon & Fuerza Regida 6 Whiplash Gracie Abrams aespa 7 Espresso 8 SiAntesTe Si Antes Te Hubiera Conocido Sabrina Carpenter 9 Beautiful Things KarolG G 10 Taste Benson Boone Sabrina Carpenter CHART DATED NOVEMBER 23, 2024 」的圖像.",6.0,False,False
95,112,2024-11-13 15:33:42,599,0,0,1,no hashtage,,11.0,False,True
96,953,2024-11-14 15:37:15,79,0,1,0,no hashtage,1 人、禮服、洋裝和文字的圖像.,10.0,False,True
97,963,2024-11-11 11:20:00,0,0,1,0,"mamamoosolar ,mamamoofanart'",錢和文字的普普藝術品.,13.0,False,False
98,25,2024-10-19 14:07:49,215,0,0,1,"HamsterLife ,TinyShoes ,AdorablePets ,ViralReel ,CutestEver'",,36.0,False,False
99,38,2024-11-13 03:02:52,5,0,0,1,"mamamo ,Hwasa ,wish ,reels ,kpop ,chaeunwoo ,straykids ,Mamamu ,Btsarms ,Blackpink ,jimin ,arianagrande ,Dose ,Nickiminaj ,outfitinspo ,hair ,makeup ,streetstyle ,jungkook ,twice ,newjeans ,Jisoo ,moonbyul ,jenniekim ,btsv ,Hidle ,itzy'",,11.0,False,False
100,13,2024-11-17 05:33:34,4,0,0,1,"itzy ,In place ,for the ,prognosis ,Lujin ,Ryujin ,lia ,Lia ,chaeryeong ,Chae -ryeong ,yuna ,Yuna ,kpop'",,7.0,False,False
101,6,2024-10-29 15:16:02,3,0,0,1,"neverland ,Hidle ,Girls ,minnie ,Hydletted ,Minni ,Nichaytarak ,Mini ,Nig ,Yuqi ,Change the ID ,rainy season ,Song Yuqi ,Yuqi ,miyeon ,gitlemiyeon ,Unparressing ,Wei Juan ,so soeon ,gidlesoyeon ,Soyon ,Niche ,shuhua ,Gidleshuhuhua ,Shoe ,Ye Shuhua ,Shuhua ,Mimin ,Minmi '",,26.0,False,False
102,2,2024-10-28 10:32:17,541,0,1,0,no hashtage,招牌、電池和文字的圖像.,27.0,False,True
103,5,2024-10-28 12:37:52,236,0,1,0,"Dreamcatcher ,Jury ,Sua ,preview ,Handong ,Yoo Hyun ,Dami ,Gahyun ,Dreamcatcher ,jiu ,your ,Siyam ,Handong ,yoohyeon ,volume ,Gahyun ,kpop ,gg ,girlgroup ,fyp ,dream catcher ,Jiyu ,Super ,Shiyoung ,Handon ,Han Dong ,Yoohyun ,Stagger ,Gahyun '",1 人、毛髮、牛角扣大衣、口罩、連帽風衣和高領上衣的自拍照.,27.0,False,False
104,209,2024-11-14 13:46:32,711,0,1,0,no hashtage,1 人和毛髮的圖像.,10.0,False,True
105,11,2024-11-13 13:27:46,110,0,0,1,"reels ,lol ,Foreau ,explorepage ,kdramaedits ,fyp ,kdramacouple ,love ,Newdrama ,netflix ,trending ,mrplankton ,trendingnow ,reelsinstagram ,instadaily ,instareels ,Fypage '",,11.0,False,False
106,4,2024-10-30 13:57:04,652,0,1,0,wheeverse',3 個人、牛角扣大衣、連帽風衣、貝雷帽、街道、東京鐵塔和文字的圖像.,25.0,False,False
107,7,2024-11-16 14:11:36,92,0,1,0,"1116 ,Family convenience store ,Familymart ,Family ,Spicy Jack Cheese Little Tusi ,Small toast ,Toast ,Toast ,SpicyJackCheeseToast ,toast ,pop ,popyummy ,Jyun_ Convenience Store Food Notes'",蛋黃、法式長棍麵包、三明治和文字的圖像.,8.0,False,False
108,145,2024-11-04 16:21:22,4,0,1,0,no hashtage,9 個人、鋼琴、小提琴、音樂會和文字的圖像.,20.0,False,True
109,3,2024-10-27 01:04:11,564,0,1,0,"Mamamu ,Solar ,Jin Rongxian ,Pile ,mamamo ,Yongseon Kim ,cimyongsun",2 個人、迷你裙和洋裝的圖像.,28.0,False,False
110,49,2024-10-30 14:31:43,80,0,0,1,"funny ,Funny movie ,Funny video ,Laughed ,interesting ,family'",,25.0,False,False
111,11,2024-10-21 06:59:15,99,0,1,0,"Mizuno ,Mizunok ,REACHBEYOND ,Mizuno ,Mizunosports ,Seol In -ah '",1 人、牛角扣大衣、羽絨外套、上衣、連帽風衣、飛行夾克和文字的圖像.,34.0,False,False
112,12,2024-10-25 18:23:27,1,0,1,0,"Guo Xuexue ,vtype ,vtuber ,Taiwan V'",小貓熊和文字的塗鴉.,30.0,False,False
113,10,2024-11-18 14:05:04,2,0,0,1,"Podcast ,Aluba ,MSN ,Tears of the Time ''",,6.0,False,False
114,79,2024-11-18 19:55:02,715,0,1,0,1',"海報、雜誌和顯示的文字是「 SONG billboard GLOBAIL EXCLUDING UNITED STATES 1 APT. ARTIST 2 Die With A Smile ROSÉ & Bruno Mars 3 Birds Of A Feather Lady Gaga & Bruno Mars 4 Tu TuBoda Billie Eilish 5 That's That'sSoTrue So True Oscar Maydon & Fuerza Regida 6 Whiplash Gracie Abrams aespa 7 Espresso 8 SiAntesTe Si Antes Te Hubiera Conocido Sabrina Carpenter 9 Beautiful Things KarolG G 10 Taste Benson Boone Sabrina Carpenter CHART DATED NOVEMBER 23, 2024 」的圖像.",6.0,False,False
115,112,2024-11-13 15:33:42,599,0,0,1,no hashtage,,11.0,False,True
116,953,2024-11-14 15:37:15,79,0,1,0,no hashtage,1 人、禮服、洋裝和文字的圖像.,10.0,False,True
117,963,2024-11-11 11:20:00,0,0,1,0,"mamamoosolar ,mamamoofanart'",錢和文字的普普藝術品.,13.0,False,False
118,25,2024-10-19 14:07:49,215,0,0,1,"HamsterLife ,TinyShoes ,AdorablePets ,ViralReel ,CutestEver'",,36.0,False,False
119,38,2024-11-13 03:02:52,5,0,0,1,"mamamo ,Hwasa ,wish ,reels ,kpop ,chaeunwoo ,straykids ,Mamamu ,Btsarms ,Blackpink ,jimin ,arianagrande ,Dose ,Nickiminaj ,outfitinspo ,hair ,makeup ,streetstyle ,jungkook ,twice ,newjeans ,Jisoo ,moonbyul ,jenniekim ,btsv ,Hidle ,itzy'",,11.0,False,False
120,13,2024-11-17 05:33:34,4,0,0,1,"itzy ,In place ,for the ,Ryujin ,Lia ,Chae -ryeong ,yuna ,Yuna ,kpop'",,7.0,True,False
121,6,2024-10-29 15:16:02,3,0,0,1,"neverland ,Hidle ,Girls ,minnie ,Hydletted ,Minni ,Nichaytarak ,Mini ,Nig ,Yuqi ,Change the ID ,rainy season ,Song Yuqi ,Yuqi ,miyeon ,Wei Juan ,so soeon ,gidlesoyeon ,Soyon ,Niche ,shuhua ,Gidleshuhuhua ,Shoe ,Ye Shuhua",,26.0,True,False
122,2,2024-10-28 10:32:17,541,0,1,0,no hashtage,招牌、電池和文字的圖像.,27.0,False,True
123,5,2024-10-28 12:37:52,236,0,1,0,no hashtage,1 人、毛髮、牛角扣大衣、口罩、連帽風衣和高領上衣的自拍照.,27.0,True,True
124,209,2024-11-14 13:46:32,711,0,1,0,no hashtage,1 人和毛髮的圖像.,10.0,False,True
125,11,2024-11-13 13:27:46,110,0,0,1,no hashtage,,11.0,True,True
126,4,2024-10-30 13:57:04,652,0,1,0,no hashtage,3 個人、牛角扣大衣、連帽風衣、貝雷帽、街道、東京鐵塔和文字的圖像.,25.0,True,True
127,7,2024-11-16 14:11:36,92,0,1,0,no hashtage,蛋黃、法式長棍麵包、三明治和文字的圖像.,8.0,True,True
128,145,2024-11-04 16:21:22,4,0,1,0,no hashtage,9 個人、鋼琴、小提琴、音樂會和文字的圖像.,20.0,False,True
129,3,2024-10-27 01:04:11,564,0,1,0,no hashtage,2 個人、迷你裙和洋裝的圖像.,28.0,True,True
130,49,2024-10-30 14:31:43,80,0,0,1,no hashtage,,25.0,True,True
131,11,2024-10-21 06:59:15,99,0,1,0,no hashtage,1 人、牛角扣大衣、羽絨外套、上衣、連帽風衣、飛行夾克和文字的圖像.,34.0,True,True
132,12,2024-10-25 18:23:27,1,0,1,0,no hashtage,小貓熊和文字的塗鴉.,30.0,True,True
133,10,2024-11-18 14:05:04,2,0,0,1,"Aluba ,Tears of the Time ''",,6.0,True,False
134,79,2024-11-18 19:55:02,715,0,1,0,no hashtage,"海報、雜誌和顯示的文字是「 SONG billboard GLOBAIL EXCLUDING UNITED STATES 1 APT. ARTIST 2 Die With A Smile ROSÉ & Bruno Mars 3 Birds Of A Feather Lady Gaga & Bruno Mars 4 Tu TuBoda Billie Eilish 5 That's That'sSoTrue So True Oscar Maydon & Fuerza Regida 6 Whiplash Gracie Abrams aespa 7 Espresso 8 SiAntesTe Si Antes Te Hubiera Conocido Sabrina Carpenter 9 Beautiful Things KarolG G 10 Taste Benson Boone Sabrina Carpenter CHART DATED NOVEMBER 23, 2024 」的圖像.",6.0,True,True
135,112,2024-11-13 15:33:42,599,0,0,1,no hashtage,,11.0,False,True
136,953,2024-11-14 15:37:15,79,0,1,0,no hashtage,1 人、禮服、洋裝和文字的圖像.,10.0,False,True
137,963,2024-11-11 11:20:00,0,0,1,0,no hashtage,錢和文字的普普藝術品.,13.0,True,True
138,25,2024-10-19 14:07:49,215,0,0,1,"TinyShoes ,ViralReel",,36.0,True,False
139,38,2024-11-13 03:02:52,5,0,0,1,"mamamoo ,Hwasa ,reels ,kpop ,chaeunwoo ,straykids ,Btsarms ,Blackpink ,jimin ,arianagrande ,dojacat ,Nickiminaj ,outfitinspo ,hair ,makeup ,streetstyle ,jungkook ,twice ,newjeans ,Jisoo ,moonbyul ,jenniekim ,btsv ,Hidle ,itzy'",,11.0,True,False
140,13,2024-11-17 05:33:34,4,0,0,1,"itzy ,In place ,for the ,prognosis ,Lujin ,lia ,Lia ,chaeryeong ,Chae -ryeong ,yuna ,Yuna ,kpop'",,7.0,True,False
141,6,2024-10-29 15:16:02,3,0,0,1,"neverland ,Hidle ,Girls ,minnie ,Hydletted ,Minni ,Nichaytarak ,Mini ,Nig ,Yuqi ,Change the ID ,Yuqi ,miyeon ,gitlemiyeon ,Unparressing ,Wei Juan ,so soeon ,gidlesoyeon ,Soyon ,Niche ,shuhua ,Gidleshuhuhua ,Shoe ,Ye Shuhua ,Shuhua ,Mimin ,Minmi '",,26.0,True,False
142,2,2024-10-28 10:32:17,541,0,1,0,no hashtage,招牌、電池和文字的圖像.,27.0,False,True
143,5,2024-10-28 12:37:52,236,0,1,0,"Dreamcatcher ,Jury ,Sua ,preview ,Dami ,Gahyun ,Dreamcatcher ,jiu ,your ,Siyam ,Handong ,yoohyeon ,volume ,Gahyun ,kpop ,gg ,girlgroup ,fyp ,dream catcher ,Jiyu ,Super ,Shiyoung ,Handon ,Yoohyun ,Stagger ,Gahyun '",1 人、毛髮、牛角扣大衣、口罩、連帽風衣和高領上衣的自拍照.,27.0,True,False
144,209,2024-11-14 13:46:32,711,0,1,0,no hashtage,1 人和毛髮的圖像.,10.0,False,True
145,11,2024-11-13 13:27:46,110,0,0,1,"reels ,lol ,Foreau ,explorepage ,kdramaedits ,fyp ,kdramacouple ,love ,Newdrama ,netflix ,trending ,mrplankton ,trendingnow ,reelsinstagram ,instadaily ,instareels ,Fypage '",,11.0,False,False
146,4,2024-10-30 13:57:04,652,0,1,0,no hashtage,3 個人、牛角扣大衣、連帽風衣、貝雷帽、街道、東京鐵塔和文字的圖像.,25.0,True,True
